user_location;lat;lon
Córdoba (España);37,884487;-4,779502;
Cordoba Argentina;-32,096736;-63,794092;
Córdoba, Andalucía;37,884487;-4,779502;
Córdoba, Andalucia, España;37,884487;-4,779502;
Cordoba, España;37,884487;-4,779502;
Córdoba, España;37,884487;-4,779502;
Córdoba, Madrid;40,407978;-3,652452;
Córdoba, Spain;37,884487;-4,779502;
Córdoba-Granada;37,219894;-3,610825;
Cordobesa,Residente En Madrid.;40,416705;-3,703582;
Córduba;37,884487;-4,779502;
Coria ? . SAN JUANERA 100% ;40,416705;-3,703582;
Coria, Extremadura;39,983157;-6,53668;
cornella de llobregat;41,355724;2,070622;
Cornellà de Llobregat;40,416705;-3,703582;
Coronel Brandsen;-34,777682;-58,40181;
Coronel de Marina Leonardo Ros;40,416705;-3,703582;
Corral de Cva (Ciudad Real);40,416705;-3,703582;
Corsé. Fr;42,164066;9,098207;
Cortes, Madrid;36,47573;-5,03204;
Coruña;43,371209;-8,395877;
Coruña - Galicia - España;43,371209;-8,395877;
Corvera, ASTURIAS.;43,299538;-4,581868;
Coslada;40,423802;-3,555288;
Coslada - Madrid;40,423802;-3,555288;
Coslada(Madrid);40,423802;-3,555288;
Coslada, Comunidad de Madrid;40,423802;-3,555288;
Coslada, España;40,423802;-3,555288;
Coslada, Madrid;40,423802;-3,555288;
Cosladeña en San Fernando;40,416705;-3,703582;
Cosmopolitan;53,544183;-113,509689;
Cosmos;55,822487;37,6472;
Costa Brava ;41,715499;2,922062;
costa daurada;41,438226;2,202964;
costa del sol ;-46,459656;-67,497746;
Costa del Sol Málaga;40,416705;-3,703582;
Costa Rica;10,273563;-84,07391;
Costillares, Madrid;40,475383;-3,669832;
CR, preguntar por @NoeliaGlezC;40,416705;-3,703582;
Creo en acciones ;40,416705;-3,703582;
Crisfer DJ;40,416705;-3,703582;
CRISTINA?;40,416705;-3,703582;
Ctra los Fuertes 14 A Coruña;40,416705;-3,703582;
Cualquier rincón del mundo;40,416705;-3,703582;
Cuarte de Huerva, Aragón;41,593592;-0,938883;
Cuarto olivo a mano izquierda ;40,416705;-3,703582;
Cuauhtémoc, Distrito Federal;19,429614;-99,148417;
Cuba;23,013134;-80,832875;
Cubas de la Sagra;39,613402;2,880431;
Cubelles;41,208336;1,673054;
Cúcuta ;7,897146;-72,508039;
Cúcuta, Colombia;7,897146;-72,508039;
Cuéllar, España;41,399637;-4,315608;
Cuenca;40,068116;-2,134824;
Cuenca / Villafranca;39,420747;-3,356969;
Cuenca, Azuay, Ecuador;-2,866691;-79,193334;
Cuenca, Castilla-La Mancha;40,068116;-2,134824;
Cuenca, Ecuador;-2,866691;-79,193334;
Cuenca, España;40,068116;-2,134824;
Cuenca, Spain;40,068116;-2,134824;
Cuenta Personal, MUY personal.;40,416705;-3,703582;
Cuentame Lara, España ;40,416705;-3,703582;
Cuernavaca;18,921246;-99,234121;
Cuernavaca, Morelos;18,921246;-99,234121;
cultura@libertaddigital.com;40,416705;-3,703582;
Cumaná;10,464239;-64,172478;
Curicó - Talca;-35,457363;-71,684635;
Curicó, Chile;-34,985418;-71,239407;
CyL/CLM/M/LEGA/ S.P. PINATAR;40,416705;-3,703582;
D'allà dalt;40,416705;-3,703582;
Dando vueltas por el cosmos;40,416705;-3,703582;
Dando vueltas por la peninsula;40,416705;-3,703582;
Darty es + real que mis tetas;40,416705;-3,703582;
De Almería ;40,416705;-3,703582;
De aquí de Madrid;40,416705;-3,703582;
De aventura;40,416705;-3,703582;
De Barcelona a Sofía  ??;40,416705;-3,703582;
De Bs As a Canarias!!!!  ? ?  ;40,416705;-3,703582;
De Burgos y de toda España.;40,416705;-3,703582;
De cai al cielo!!!!;40,416705;-3,703582;
De Cantabria pa' el mundo;40,416705;-3,703582;
De Córdoba a Madrid;40,416705;-3,703582;
De Donosti - Vive en Madrid;40,416705;-3,703582;
De El Bierzo, viviendo en León;40,416705;-3,703582;
de Elche y ahora en Sevilla;40,416705;-3,703582;
De Gijón al cielo??;40,416705;-3,703582;
De instituto en instituto;40,416705;-3,703582;
De la biblio a la cama & back;40,416705;-3,703582;
De Madrid al cielo;40,416705;-3,703582;
De Madrid al cielo.;40,416705;-3,703582;
De Madrid y donde haga falta;40,416705;-3,703582;
De Málaga. En Madrid;40,416705;-3,703582;
De Murcia a Madrid. ;40,416705;-3,703582;
De Murcia al mundo ;40,416705;-3,703582;
De Ponferrada. El Bierzo;40,416705;-3,703582;
De Pueblo Lejano...;47,405499;-0,638643;
de todo y nada ;40,416705;-3,703582;
de tu mano, Andrea ;40,416705;-3,703582;
Dead Poets Society;40,416705;-3,703582;
del Bernabéu al cielo. ;40,416705;-3,703582;
Del Mediterráneo al Tormes;40,416705;-3,703582;
Del Norte ;41,726177;-123,91328;
Dénia, Comunidad Valenciana;38,840838;0,106111;
Dénia, España;38,840838;0,106111;
Denia, La xara;38,833882;0,060133;
Depresión;2,19506;-76,842666;
Derio;43,291695;-2,885882;
Derio - Bilbao.;40,416705;-3,703582;
Derry, Maine ;44,278134;-69,031146;
Des de Artesa de Lleida a ;40,416705;-3,703582;
Desde 2003 - Valencia (Spain);40,416705;-3,703582;
Desde Andalucía, en Madrid;40,416705;-3,703582;
Desde Barcelona;41,418564;2,009986;
Desde Madrid;41,062684;-3,611418;
Desde Montreal ;40,416705;-3,703582;
Desubicado;40,416705;-3,703582;
Desubicado por naturaleza;40,416705;-3,703582;
Detras de ti;40,416705;-3,703582;
Deustua;-15,641626;-70,349707;
Dictadura Dmagógica EuroProgre;40,416705;-3,703582;
Diócesis de Cartagena ;40,416705;-3,703582;
Diosa Griega ;40,416705;-3,703582;
Distrito 4, Panem;40,416705;-3,703582;
Distrito Capital, Venezuela;10,505349;-66,914721;
Distrito Federal, Mexico;16,42638;-93,140479;
Distrito Federal, México;16,42638;-93,140479;
DO Montsant, Catalunya;40,416705;-3,703582;
Doctor Esquerdo, 8, Valladolid;40,416705;-3,703582;
domenica;43,473534;10,390485;
Dominican Republic;19,094175;-70,30127;
Don Benito - Higuera ;38,948684;-5,862428;
Don Torcuato, Argentina;-34,488659;-58,626649;
Doncaster, England;53,522768;-1,133531;
donde dios quiera que este ;40,416705;-3,703582;
Donde esté la noticia (Madrid);40,416705;-3,703582;
Donde haya WiFi;40,416705;-3,703582;
Donde juegue el Real Madrid;40,416705;-3,703582;
Donde me lleve el corazón;40,416705;-3,703582;
Donde me lleve mi cabeza;40,416705;-3,703582;
Donde me necesiten;40,416705;-3,703582;
Donde Mis Sueños Me Lleven;40,416705;-3,703582;
Donde no de el sol ;40,416705;-3,703582;
Donde nos necesitan;40,416705;-3,703582;
dónde ponga mis pies;40,416705;-3,703582;
Donde pueda Correr;40,416705;-3,703582;
Donde sea, pero con Carlit;40,416705;-3,703582;
donde todo es posible ;40,656478;-4,700217;
donde vaya J.Ramón Vera;40,416705;-3,703582;
Donde viven los monstruos;43,322422;-1,983889;
DONOSTI;43,241001;-2,398766;
Donosti (España);42,465518;-2,448212;
donostia;43,322422;-1,983889;
Donostia - San Sebastián;43,322422;-1,983889;
Donostia / San Sebastián;43,322422;-1,983889;
Donostia, Euskal Herria.;43,345839;13,141587;
Donostia---Euskal Herria---;43,322422;-1,983889;
Donostia-San Sebastian;43,322422;-1,983889;
Donostia-San Sebastián;40,416705;-3,703582;
Donostia-San Sebastián, País Vasco;43,322422;-1,983889;
Donostia-San Sebastián, Spain;43,322422;-1,983889;
Doña Mencía, España;37,554492;-4,357345;
Dortmund, Deutschland;51,514227;7,465279;
Dos Hermanas (Sevilla);37,281271;-5,922948;
Dos Hermanas, Andalucía;37,281271;-5,922948;
Dos Hermanas, Sevilla;37,281271;-5,922948;
Duran, Ecuador;-2,168855;-79,834065;
Durangaldea;40,416705;-3,703582;
Durango;24,833333;-104,833333;
Durango Dgo;23,992656;-104,544036;
Durango, Bizkaia;43,170707;-2,63349;
Durango, España;43,170707;-2,63349;
Durango-Bizkaia;43,170707;-2,63349;
Earth till now....;40,416705;-3,703582;
Écija (Sevilla);37,540601;-5,079589;
Ecuador;-1,339767;-79,366696;
Ecuador ;-1,339767;-79,366696;
Edificio La Galia, UMH;40,416705;-3,703582;
Edo. Miranda Venezuela ;40,416705;-3,703582;
Edo.mexico;29,692;-110,953333;
Educación infantil. ;40,416705;-3,703582;
Egipto;26,254049;29,267547;
EH ;31;112;
Eivissa;38,974449;1,417452;
Eivissa, España;38,974449;1,417452;
eje atlántico-tirando al mar  ;40,190835;-3,837837;
Ejea de los Caballeros, España;42,127282;-1,138433;
EL  ARENAL  HGO;20,225281;-98,880365;
El Bierzo;27,487655;-110,00279;
El calafate;-50,337858;-72,264107;
El Campello;38,427416;-0,398368;
El Campello (Alicante);38,427416;-0,398368;
El Campello (Alicante) 03560;38,462826;-0,385575;
el Coca, Ecuador ;38,613614;-1,115676;
El Coño de la Bernarda;40,416705;-3,703582;
El corazón de Alejandro Sanz;40,416705;-3,703582;
el ejido;36,775343;-2,816823;
El Ejido, España;40,416705;-3,703582;
El Entrego/Gijón;40,416705;-3,703582;
El Escorial;40,583641;-4,128143;
El Españistan más profundo.;40,416705;-3,703582;
El Herrumblar, España;39,401492;-1,623215;
El Hierro, Canarias;28,920915;-13,670495;
El Mejor País: Vzla;40,416705;-3,703582;
El Mundo;41,827831;-2,42148;
el mundo ;41,827831;-2,42148;
El mundo City ;45,792618;15,902649;
El mundo es grande ;-20,365713;-40,359549;
El mundo mundial.;40,416705;-3,703582;
El Mundo,The World;40,416705;-3,703582;
El Olimpo;-34,677345;-58,56066;
El País de Nunca Jamás.;40,416705;-3,703582;
El Palmar (Murcia), España;37,919002;-1,191391;
El Paraíso: Asturias;43,532929;-6,582672;
el planeta;40,828789;0,180842;
El Plantío (Madrid), España;40,321975;-3,640984;
El Prat de Llobregat,Catalunya;41,324633;2,095257;
El Puerto de Santa María;36,601468;-6,238149;
El Puerto de Santa María, Espa;40,416705;-3,703582;
El Puerto de Santa María,Cádiz;36,601468;-6,238149;
El Reino de mi mente (Jaén);40,416705;-3,703582;
El Salvador, C.A.;13,800038;-88,914068;
El Saucejo, Sevilla;37,069755;-5,096725;
El sitio de mi recreo;40,379754;-3,616848;
El sofá de Ferri;40,416705;-3,703582;
El sumidero;16,203333;-96,609167;
El Tártaro;40,416705;-3,703582;
El Tigre, Venezuela;9,020486;-63,238045;
EL UNIVERSO;20,443056;-86,866111;
El vacío;37,269753;-1,898082;
El Vaticano,Roma;43,183768;-2,265713;
El Vellón, Madrid;40,416705;-3,703582;
El Vendrell (Baix Penedés);40,416705;-3,703582;
El Vendrell, Cataluña;41,219968;1,534857;
El Viso de San Juan, España;40,143773;-3,920612;
El Yoyopo ;40,416705;-3,703582;
elche;38,265318;-0,698849;
Elche ;38,265318;-0,698849;
Elche (Alicante - España);38,265318;-0,698849;
Elche, Alicante;38,265318;-0,698849;
Elche, Comunidad Valenciana;38,265318;-0,698849;
Elche, España;40,416705;-3,703582;
elche@ciudadanos-cs.org;40,416705;-3,703582;
Elda;38,478967;-0,795676;
Elda - Alicante;38,478967;-0,795676;
Elda, Alicante;38,478967;-0,795676;
Elda, Comunidad Valenciana;38,478967;-0,795676;
Elda, España;38,478967;-0,795676;
Elizondo/Pamplona;40,416705;-3,703582;
Eljas / Madrid ;40,416705;-3,703582;
Elm street;36,480896;-91,187353;
ElWebo;40,416705;-3,703582;
Elx;38,265318;-0,698849;
En Atenas con Pericles;40,416705;-3,703582;
En la preciosa ciudad de Aria;40,416705;-3,703582;
En la sala común de Ravenclaw.;40,416705;-3,703582;
en Madrid;40,416705;-3,703582;
En Madrid casi siempre;40,416705;-3,703582;
En un lugar de la Mancha ;40,416705;-3,703582;
EN UN LUGAR DE LA MANCHA...;40,416705;-3,703582;
En un rincón de Madrid;40,416705;-3,703582;
Encinarejo, Córdoba (España);37,83213;-4,928068;
Encontrándome;40,416705;-3,703582;
Energía Swing!;40,416705;-3,703582;
Enfermería;40,370028;-4,334578;
England ;52,795479;-0,54024;
entre barcelona y coruña ;40,416705;-3,703582;
Entre Cupertino y Palo Alto ;40,416705;-3,703582;
Entre Elche y Perleta.;40,416705;-3,703582;
Entre la vigilia y el sueño.;40,416705;-3,703582;
Entre Lima y California;40,416705;-3,703582;
Entre Madrid y Altojardín;40,416705;-3,703582;
Entre Madrid y Cantabria;40,416705;-3,703582;
Entre Madrid y La Alberca  ;40,416705;-3,703582;
Entre Madrid y Toledo,Spain.;40,416705;-3,703582;
Entre novelas.;40,416705;-3,703582;
Entre pinto y valdemoro;37,357725;-5,681427;
Entre un café y otro;40,416705;-3,703582;
EnUnPaisMulticolor.;40,416705;-3,703582;
Equatorial Guinea;1,613172;10,517036;
Ermua, Bizkaia, Basque Country;43,186588;-2,502159;
Ermua, Euskal Herria ???????;40,416705;-3,703582;
Errenteria;43,312527;-1,898613;
Èrtia -Terra de nous principis;40,416705;-3,703582;
ES, PT, AR, DZ;40,416705;-3,703582;
Escunhau - VALLE DE ARAN;42,697526;0,824389;
Esmeraldas 816 y 9 de Octubre;-3,48125;-80,230304;
Esmeraldas, Ecuador;0,867496;-79,616237;
Espagne;40,002803;-4,003104;
Espanya;40,002803;-4,003104;
España;40,002803;-4,003104;
España ;40,002803;-4,003104;
ESPAÑA      SPAIN      SPANIEN;40,416705;-3,703582;
España - Galicia - Vigo;42,229337;-8,719438;
España - LATAM;40,416705;-3,703582;
España - Pontevedra;40,416705;-3,703582;
España - Rumanía;40,364067;0,386303;
España - Spain;40,002803;-4,003104;
España - Suiza - Inglaterra ;40,416705;-3,703582;
España - World;37,226634;-1,802691;
España (sede Madrid);40,447559;-3,709296;
España (Spain);40,002803;-4,003104;
España (y alrededores);43,004626;-3,517968;
España / Spain;40,002803;-4,003104;
España / Venezuela / El Mundo;37,203693;-7,323891;
España | Argentina;40,416705;-3,703582;
España -alicante;40,416705;-3,703582;
España Chile Colombia;40,416705;-3,703582;
España e internet.;40,416705;-3,703582;
España Leon;40,416705;-3,703582;
ESPAÑA- Región de Málaga ;40,416705;-3,703582;
ESPAÑA UNA GRANDE Y LIBRE ;40,416705;-3,703582;
España y alrededores;40,416705;-3,703582;
España y Chile;40,416705;-3,703582;
España y Latinoamérica;40,416705;-3,703582;
España y Portugal;40,828412;-6,823335;
España, este Gran País;40,416705;-3,703582;
ESPAÑA, este verde pais;40,416705;-3,703582;
España, Francia;-37,462347;-72,34373;
España, Madrid;40,61732;-4,035732;
España, Portugal y Andorra;40,416705;-3,703582;
España, Sevilla;-2,272905;-78,825488;
España, Spain;40,002803;-4,003104;
España, Tenerife;28,473386;-16,29788;
España, Valencia;39,095259;-0,69928;
España.;40,002803;-4,003104;
ESPAÑA. Madrid;40,61732;-4,035732;
España. Sevilla;-2,272905;-78,825488;
España:Spain;40,002803;-4,003104;
España•Madrid;40,416705;-3,703582;
España-Albacete;38,271917;-2,345331;
España-Hispania-Iberia;40,416705;-3,703582;
España-Madrid;40,61732;-4,035732;
EspaÑas;39,807814;-5,62341;
Españistán del Norte;40,416705;-3,703582;
españita nuestra patria;40,416705;-3,703582;
Español de Madrid. ;40,416705;-3,703582;
Esparragosa de lares ;38,97433;-5,270012;
Esparreguera, Catalunya;41,540653;1,869249;
Espartinas, España;37,3815;-6,125917;
ESP-BRA-COL-EEUU;40,416705;-3,703582;
Esperada Sur ;40,416705;-3,703582;
Esperaza y amor.;40,416705;-3,703582;
Espesura de Korcari, Ferelden;40,416705;-3,703582;
Espinardo (Murcia);38,010574;-1,156217;
Espinardo (murcia) ;38,010574;-1,156217;
Espinosa de Henares;40,416705;-3,703582;
Esplugues de Llobregat;41,37768;2,089972;
Esplugues de Llobregat (BCN);41,37768;2,089972;
Esplugues de Llobregat, BCN;41,37768;2,089972;
Esplugues de Llobregat, Catalu;40,416705;-3,703582;
Esquivias.;40,104068;-3,76748;
Estadio Vicente Calderón;40,401743;-3,721551;
Estadio Vicente Calderón ;40,401743;-3,721551;
Estadio Vicente Calderón 9¾;40,416705;-3,703582;
Estado de Mexico;19,483945;-99,689972;
Estado de México;18,019816;-90,880996;
Estado de México ;18,019816;-90,880996;
ESTADO DE MEXICO.;19,483945;-99,689972;
ESTADO NUEVA ESPARTA;40,416705;-3,703582;
Estado sucre;8,742667;-75,403925;
Estados Unidos;40,416705;-3,703582;
Estepa (Sevilla);37,292992;-4,878045;
Estepa, Ciudad del Mantecado;40,416705;-3,703582;
Estepona;36,426807;-5,146848;
Estepona (Málaga);36,426807;-5,146848;
Estepona. Málaga. España;36,426807;-5,146848;
estudios en el san jose ;40,963068;-5,666611;
Europa;51;10;
EUROPA  ;51;10;
Europe,Spain,Barcelona. ;40,416705;-3,703582;
Eurovillas, madrid;40,351936;-3,265058;
Euskadi;42,991182;-2,554302;
Euskal Herria;42,991182;-2,554302;
EUSKAL HERRIA ;42,991182;-2,554302;
Euskal Herria y entre tetas;40,416705;-3,703582;
Euskal Herria!! ;42,991182;-2,554302;
Euskalherria;42,831663;-1,637573;
euzkadi;43,485493;-8,224345;
everyday;18,820068;99,031006;
Everywhere;50,836573;6,862999;
exmuslim;40,416705;-3,703582;
Expat;40,416705;-3,703582;
Extremadura;39,174843;-6,152989;
Extremadura ;39,174843;-6,152989;
Extremadura (Spain);39,174843;-6,152989;
Extremadura, España;39,174843;-6,152989;
Extremadura.;39,174843;-6,152989;
Extremadura-Madrid;42,136325;-0,029403;
Extremeño buscando fortuna;40,416705;-3,703582;
Extremoduro.;40,416705;-3,703582;
ExtremoMareaLaFuga;40,416705;-3,703582;
Fabero;42,769231;-6,628895;
Fabero - Bierzo - Spain;42,566639;-6,695002;
Facultad de Medicina;-34,888195;-56,186344;
Fantasía;39,347223;-0,6269;
Far Far Away;40,416705;-3,703582;
Favara-València/ Planeta Terra;40,416705;-3,703582;
FCB?;-19,519744;-40,623965;
Fedeando en botlane;40,416705;-3,703582;
Fermoselle;41,317415;-6,394923;
Ferrol;43,484686;-8,233162;
Ferrol, España;43,484686;-8,233162;
Ferrol, Galicia;43,484686;-8,233162;
Ferrol, sin El;40,416705;-3,703582;
Fifth Harmony ;38,1297;-87,934688;
Finland ;63,246778;25,920916;
Florida;27,756767;-81,463983;
Florida, USA;27,756767;-81,463983;
Florida, USA / Galicia, España;27,756767;-81,463983;
FM;5,560057;150,198285;
Foios, España;39,538154;-0,35614;
formosa - argentina;-24,595531;-60,428972;
Forxa(Porqueira,Ourense);42,018057;-7,847089;
Frak;55,722726;37,611932;
France;46,603354;1,888334;
Francia;46,603354;1,888334;
francia y espana;42,867111;-5,166811;
Fuencarral-El Pardo;40,556346;-3,77859;
Fuencarral-El Pardo, Madrid;40,556346;-3,77859;
Fuengirola;36,541358;-4,623757;
Fuenlabrada;40,282476;-3,792342;
Fuenlabrada / Madrid  ;40,282476;-3,792342;
Fuenlabrada, España;40,282476;-3,792342;
Fuenlabrada, Madrid;40,282476;-3,792342;
Fuenlabrada, Madrid, España;40,282476;-3,792342;
Fuenlabrada-Madrid-España;40,282476;-3,792342;
Fuentealamo (Albacete);38,824984;-1,551013;
Fuerteventura ;27,991314;-15,390936;
Fusagasuga - Cundinamarca;4,336924;-74,364485;
Fusagasugá, Colombia;4,342630;-74,363826;
Gaditana viviendo en Madrid ;40,282476;-3,792342;
Gaia;41,916099;1,925529;
Galapagar;40,578368;-4,003976;
Galapagar, España;40,578368;-4,003976;
Galapagar, Madrid;40,578368;-4,003976;
Galdakao;43,233264;-2,845338;
Galdakao, España;43,233264;-2,845338;
Gáldar, España;28,144241;-15,654251;
Galdo, España;43,631116;-7,615624;
Galicia;42,61946;-7,863112;
Galicia ;42,61946;-7,863112;
Galicia ( España );42,61946;-7,863112;
Galicia (España, UE);42,61946;-7,863112;
Galicia España ;42,61946;-7,863112;
Galicia Madrid Alicante ;42,61946;-7,863112;
Galicia- Valencia, Spain;39,006126;-0,16691;
Galicia, España;42,61946;-7,863112;
Galicia, Galiza ;43,032613;-8,809641;
Galicia, Mundo;42,61946;-7,863112;
Galicia, Spain;42,61946;-7,863112;
Galicia. España (Spain);40,423521;-3,709189;
GALICIA-CATALUÑA ESPAÑA-EUROPA;42,61946;-7,8631122;
Galicia-España;42,61946;-7,863112;
galiciam ;42,61946;-7,863112;
Galicia-Spain;42,61946;-7,863112;
Galifey;42,61946;-7,863112;
Galiza;42,61946;-7,863112;
Galiza Ceive;42,562140;-8.868537;
Galiza. Ourense - A Coruña;42,342909;-7.865066;
Galiza/Canarias;42,61946;-7,863112;
Gallifrey & Gran Canaria;27,995454;-15,550282;
Galway, Ireland;53,274412;-9,049063;
Gamiz-Fika BIZKAIA;43,314147;-2,825238;
Gandia, España;38,971303;-0.182328;
Garai;43,193785;-2,611488;
Garru;-35,135175;147,325179;
Gasca;44,406693;8,673989;
Gavà;41,305093;2,006313;
Gavà - Barcelona  - Spain;41,306663;2,001820;
Gavà, España;41,305093;2,006313;
General Moscardó 24bis. Madrid;40,416705;-3,703582;
General Moscardó, 24;49,57007;20,462232;
Geria, Valladolid. ESPAÑA;41,578703;-4,875858;
Germany;51,08342;10,423447;
GESTION PATRIMONIOS;40,416705;-3,703582;
getafe;40,308181;-3,730268;
Getafe ;40,308181;-3,730268;
Getafe (MADRID);40,308181;-3,730268;
Getafe // Mejorada;40,416705;-3,703582;
Getafe -ADB;40,416705;-3,703582;
Getafe, Comunidad de Madrid;40,308181;-3,730268;
Getafe, España;40,308181;-3,730268;
Getafe, Madrid;40,308181;-3,730268;
Getafe, Madrid.;40,308181;-3,730268;
Getxo;43,347941;-3,008767;
Getxo, España;43,347941;-3,008767;
Getxo, País Vasco;43,347941;-3,008767;
Ghotam;40,416705;-3,703582;
gijon;43,545039;-5,662644;
Gijón;43,545039;-5,662644;
Gijón ;43,545039;-5,662644;
Gijón (Asturias);43,545039;-5,662644;
Gijón Asturias;43,545039;-5,662644;
Gijón, Asturias;43,545039;-5,662644;
Gijon, Asturias,  España Spain;40,416705;-3,703582;
Gijón, España;43,545039;-5,662644;
Gijón, Principado de Asturias;43,545039;-5,662644;
Gijón/Madrid (Escuela TAI);40,416705;-3,703582;
Gijón/Xixón;43,545039;-5,662644;
Gijón-Asturias;43,545039;-5,662644;
Ginebra;46,201756;6,146601;
Gipuzkoa;43,144502;-2,204164;
Girona;41,979301;2,819944;
Girona - Barcelona - Sabadell;40,416705;-3,703582;
Girona, Catalunya;41,979301;2,819944;
Global;43,728387;-79,349149;
Global citizen ;40,416705;-3,703582;
Gójar;37,102562;-3,602374;
Gondomar, España;42,110767;-8,762069;
gotham ;43,223321;-90,291513;
Govern de les Illes Balears;39,431707;3,005488;
Gozón, España;43,606217;-5,847369;
GRACIAS DIOS X TUS BENDICIONES;40,416705;-3,703582;
Grado Asturias España.;43,297496;-6,148327;
Gran Alacant;38,231782;-0,538871;
Gran Canaria;28,861598;-13,844597;
Gran Canaria ;28,861598;-13,844597;
Gran Canaria - Madrid - Paris;40,416705;-3,703582;
Gran Canaria. Islas Canarias;28,861598;-13,844597;
Gran Vía 32 ;-33,351473;-70,722175;
Grana;40,416705;-3,703582;
Granada;37,18302;-3,602192;
Granada ;37,18302;-3,602192;
GRANADA  ;37,18302;-3,602192;
Granada - Andalucía ;37,18302;-3,602192;
Granada - España;37,18302;-3,602192;
Granada - Melilla;35,290656;-2,944337;
Granada (España);37,18302;-3,602192;
Granada (Peligros) 101.2 FM;40,416705;-3,703582;
Granada (Spain);37,18302;-3,602192;
Granada , Andalucía;37,18302;-3,602192;
Granada , Spain;37,18302;-3,602192;
GRANADA / ANDALUCIA / SPAIN;37,18302;-3,602192;
Granada /Bruselas /Estrasburgo;40,416705;-3,703582;
Granada, Andalucía;37,18302;-3,602192;
Granada, Andalucía ;37,18302;-3,602192;
Granada, Andalucía. SPAIN;37,18302;-3,602192;
Granada, España;37,18302;-3,602192;
Granada, España ;40,416705;-3,703582;
Granada, España.;37,18302;-3,602192;
Granada, Spain;37,18302;-3,602192;
Granada.;37,18302;-3,602192;
Granada/Andújar/Foz;40,416705;-3,703582;
GRANADA-ANDALUCÍA-ESPAÑA;37,18302;-3,602192;
Granada-Despeñaperros-Madrid;40,416705;-3,703582;
Granada-Madrid-Valencia-Boston;40,416705;-3,703582;
Granada-Motril;1,588114;10,242239;
granollers (Barcelona);41,607956;2,287601;
Granollers (España);41,607956;2,287601;
Granollers, España;40,416705;-3,703582;
Grañón, La Rioja;42,450169;-3,027289;
Grau de Castelló;40,416705;-3,703582;
Greece;39,000041;21,999957;
griezmann & carrasco, atm;40,416705;-3,703582;
Griñón, Comunidad de Madrid;40,213661;-3,858148;
GSEEX;40,416705;-3,703582;
GT;15,635609;-89,898809;
Gtf Nrt;40,416705;-3,703582;
GUADADALAJARA;40,416705;-3,703582;
GUADALAJARA;40,739996;-2,50593;
Guadalajara (España);40,739996;-2,50593;
Guadalajara Castilla-LM España;40,416705;-3,703582;
Guadalajara México;20,676143;-103,346998;
Guadalajara, España;40,739996;-2,50593;
Guadalajara, Jalisco;20,676143;-103,346998;
Guadalajara, Jalisco, México;20,676143;-103,346998;
Guadalajara, México;20,676143;-103,346998;
Guadalajara, México ;20,676143;-103,346998;
Guadalajara,Jal.,México;20,676143;-103,346998;
GUADALAJARA.  España.;40,739996;-2,50593;
Guadalajara/Castilla La Mancha;40,739996;-2,50593;
Guadarrama;40,673445;-4,089391;
guadassuar;39,185929;-0,476946;
Guadix;37,299552;-3,137125;
Gualeguaychu-Argentina;-33,007858;-58,510347;
Guanajuato, Guanajuato, México;21,024057;-101,242783;
Guardamar;41,097289;1,02925;
Guardamar del Segura;38,089999;-0,65381;
Guarenas, Venezuela;10,475066;-66,599924;
Guarenas-Venezuela;10,475066;-66,599924;
Guatemala;15,635609;-89,898809;
Guayaquil;-2,170414;-79,905024;
Guayaquil - Ecuador;-2,212436;-79,895812;
Guayaquil- Ecuador;-2,212436;-79,895812;
Guayaquil, Ecuador;-2,212436;-79,895812;
Guayaquil-Quito, Ecuador;-0,224342;-78,513783;
Guayas, Ecuador;-2;-80;
Guaza, Arona, Islas Canarias;28,049744;-16,67714;
Guecho, España;43,347941;-3,008767;
Guillena, España;37,546471;-6,057052;
guillermo enrique hudson;-45,828123;-67,465925;
Guriezo, España;43,338796;-3,324949;
GZ  ?;40,416705;-3,703582;
H.Matamoros Tamaulipas;40,416705;-3,703582;
Hacienda de Pavones 3, Madrid;40,416705;-3,703582;
Hakone ;35,237633;139,032832;
Haro - La Rioja;42,576892;-2,846677;
Haro, España;42,576892;-2,846677;
Haro, La Rioja;42,576892;-2,846677;
Harrylandia;40,416705;-3,703582;
Hasta el infinito y más allá;40,416705;-3,703582;
hbb ?? 16, Ceuta ?;40,416705;-3,703582;
he/him | alicante;40,416705;-3,703582;
Hell(aka Venezuela);40,416705;-3,703582;
helsingborg Suecia, ;56,044198;12,704068;
Here, there and everywhere...;40,416705;-3,703582;
Heredia, Costa Rica;10,177972;-84,058236;
Hermosillo, Sonora. Mexico.;29,089415;-110,961238;
Hernani(Gipuzkoa);43,266165;-1,974917;
herrera del duque;39,167465;-5,050172;
Hesitant alien.;40,416705;-3,703582;
Hidalgo, Cd. Sahagún;40,416705;-3,703582;
Hidalgo, Pachuca de Soto;20,120385;-98,733945;
Highway to hell ;54,033401;9,353292;
Hijo de Intento de familia ;40,416705;-3,703582;
hogsmeade;28,474058;-81,472665;
Hogwards;40,416705;-3,703582;
Hogwarts;28,473736;-81,472423;
Hogwarts ;28,473736;-81,472423;
Hogwarts, Escocia;40,416705;-3,703582;
Hogwarts, Narnia, Beacon Hill and mi casa.;40,416705;-3,703582;
Hogwarts, Zaragoza;40,416705;-3,703582;
Hollywoo ;40,416705;-3,703582;
Homúnculo de Penfield.;40,416705;-3,703582;
Hondarribia;43,362437;-1,791478;
Honde to er mundo e güeno;40,416705;-3,703582;
