user_location;lat;lon
Córdoba (España);37,884487;-4,779502;
Cordoba Argentina;-32,096736;-63,794092;
Córdoba, Andalucía;37,884487;-4,779502;
Córdoba, Andalucia, España;37,884487;-4,779502;
Cordoba, España;37,884487;-4,779502;
Córdoba, España;37,884487;-4,779502;
Córdoba, Madrid;40,407978;-3,652452;
Córdoba, Spain;37,884487;-4,779502;
Córdoba-Granada;37,219894;-3,610825;
Cordobesa,Residente En Madrid.;39,78373;-100,445882;
Córduba;37,884487;-4,779502;
Coria ? . SAN JUANERA 100% ;39,78373;-100,445882;
Coria, Extremadura;39,983157;-6,53668;
cornella de llobregat;41,355724;2,070622;
Cornellà de Llobregat;39,78373;-100,445882;
Coronel Brandsen;-34,777682;-58,40181;
Coronel de Marina Leonardo Ros;39,78373;-100,445882;
Corral de Cva (Ciudad Real);39,78373;-100,445882;
Corsé. Fr;42,164066;9,098207;
Cortes, Madrid;36,47573;-5,03204;
Coruña;43,371209;-8,395877;
Coruña - Galicia - España;43,371209;-8,395877;
Corvera, ASTURIAS.;43,299538;-4,581868;
Coslada;40,423802;-3,555288;
Coslada - Madrid;40,423802;-3,555288;
Coslada(Madrid);40,423802;-3,555288;
Coslada, Comunidad de Madrid;40,423802;-3,555288;
Coslada, España;40,423802;-3,555288;
Coslada, Madrid;40,423802;-3,555288;
Cosladeña en San Fernando;39,78373;-100,445882;
Cosmopolitan;53,544183;-113,509689;
Cosmos;55,822487;37,6472;
Costa Brava ;41,715499;2,922062;
costa daurada;41,438226;2,202964;
costa del sol ;-46,459656;-67,497746;
Costa del Sol Málaga;39,78373;-100,445882;
Costa Rica;10,273563;-84,07391;
Costillares, Madrid;40,475383;-3,669832;
CR, preguntar por @NoeliaGlezC;39,78373;-100,445882;
Creo en acciones ;39,78373;-100,445882;
Crisfer DJ;39,78373;-100,445882;
CRISTINA?;39,78373;-100,445882;
Ctra los Fuertes 14 A Coruña;39,78373;-100,445882;
Cualquier rincón del mundo;39,78373;-100,445882;
Cuarte de Huerva, Aragón;41,593592;-0,938883;
Cuarto olivo a mano izquierda ;39,78373;-100,445882;
Cuauhtémoc, Distrito Federal;19,429614;-99,148417;
Cuba;23,013134;-80,832875;
Cubas de la Sagra;39,613402;2,880431;
Cubelles;41,208336;1,673054;
Cúcuta ;7,897146;-72,508039;
Cúcuta, Colombia;7,897146;-72,508039;
Cuéllar, España;41,399637;-4,315608;
Cuenca;40,068116;-2,134824;
Cuenca / Villafranca;39,420747;-3,356969;
Cuenca, Azuay, Ecuador;-2,866691;-79,193334;
Cuenca, Castilla-La Mancha;40,068116;-2,134824;
Cuenca, Ecuador;-2,866691;-79,193334;
Cuenca, España;40,068116;-2,134824;
Cuenca, Spain;40,068116;-2,134824;
Cuenta Personal, MUY personal.;39,78373;-100,445882;
Cuentame Lara, España ;39,78373;-100,445882;
Cuernavaca;18,921246;-99,234121;
Cuernavaca, Morelos;18,921246;-99,234121;
cultura@libertaddigital.com;39,78373;-100,445882;
Cumaná;10,464239;-64,172478;
Curicó - Talca;-35,457363;-71,684635;
Curicó, Chile;-34,985418;-71,239407;
CyL/CLM/M/LEGA/ S.P. PINATAR;39,78373;-100,445882;
D'allà dalt;39,78373;-100,445882;
Dando vueltas por el cosmos;39,78373;-100,445882;
Dando vueltas por la peninsula;39,78373;-100,445882;
Darty es + real que mis tetas;39,78373;-100,445882;
De Almería ;39,78373;-100,445882;
De aquí de Madrid;39,78373;-100,445882;
De aventura;39,78373;-100,445882;
De Barcelona a Sofía  ??;39,78373;-100,445882;
De Bs As a Canarias!!!!  ? ?  ;39,78373;-100,445882;
De Burgos y de toda España.;39,78373;-100,445882;
De cai al cielo!!!!;39,78373;-100,445882;
De Cantabria pa' el mundo;39,78373;-100,445882;
De Córdoba a Madrid;39,78373;-100,445882;
De Donosti - Vive en Madrid;39,78373;-100,445882;
De El Bierzo, viviendo en León;39,78373;-100,445882;
de Elche y ahora en Sevilla;39,78373;-100,445882;
De Gijón al cielo??;39,78373;-100,445882;
De instituto en instituto;39,78373;-100,445882;
De la biblio a la cama & back;39,78373;-100,445882;
De Madrid al cielo;39,78373;-100,445882;
De Madrid al cielo.;39,78373;-100,445882;
De Madrid y donde haga falta;39,78373;-100,445882;
De Málaga. En Madrid;39,78373;-100,445882;
De Murcia a Madrid. ;39,78373;-100,445882;
De Murcia al mundo ;39,78373;-100,445882;
De Ponferrada. El Bierzo;39,78373;-100,445882;
De Pueblo Lejano...;47,405499;-0,638643;
de todo y nada ;39,78373;-100,445882;
de tu mano, Andrea ;39,78373;-100,445882;
Dead Poets Society;39,78373;-100,445882;
del Bernabéu al cielo. ;39,78373;-100,445882;
Del Mediterráneo al Tormes;39,78373;-100,445882;
Del Norte ;41,726177;-123,91328;
Dénia, Comunidad Valenciana;38,840838;0,106111;
Dénia, España;38,840838;0,106111;
Denia, La xara;38,833882;0,060133;
Depresión;2,19506;-76,842666;
Derio;43,291695;-2,885882;
Derio - Bilbao.;39,78373;-100,445882;
Derry, Maine ;44,278134;-69,031146;
Des de Artesa de Lleida a ;39,78373;-100,445882;
Desde 2003 - Valencia (Spain);39,78373;-100,445882;
Desde Andalucía, en Madrid;39,78373;-100,445882;
Desde Barcelona;41,418564;2,009986;
Desde Madrid;41,062684;-3,611418;
Desde Montreal ;39,78373;-100,445882;
Desubicado;39,78373;-100,445882;
Desubicado por naturaleza;39,78373;-100,445882;
Detras de ti;39,78373;-100,445882;
Deustua;-15,641626;-70,349707;
Dictadura Dmagógica EuroProgre;39,78373;-100,445882;
Diócesis de Cartagena ;39,78373;-100,445882;
Diosa Griega ;39,78373;-100,445882;
Distrito 4, Panem;39,78373;-100,445882;
Distrito Capital, Venezuela;10,505349;-66,914721;
Distrito Federal, Mexico;16,42638;-93,140479;
Distrito Federal, México;16,42638;-93,140479;
DO Montsant, Catalunya;39,78373;-100,445882;
Doctor Esquerdo, 8, Valladolid;39,78373;-100,445882;
domenica;43,473534;10,390485;
Dominican Republic;19,094175;-70,30127;
Don Benito - Higuera ;38,948684;-5,862428;
Don Torcuato, Argentina;-34,488659;-58,626649;
Doncaster, England;53,522768;-1,133531;
donde dios quiera que este ;39,78373;-100,445882;
Donde esté la noticia (Madrid);39,78373;-100,445882;
Donde haya WiFi;39,78373;-100,445882;
Donde juegue el Real Madrid;39,78373;-100,445882;
Donde me lleve el corazón;39,78373;-100,445882;
Donde me lleve mi cabeza;39,78373;-100,445882;
Donde me necesiten;39,78373;-100,445882;
Donde Mis Sueños Me Lleven;39,78373;-100,445882;
Donde no de el sol ;39,78373;-100,445882;
Donde nos necesitan;39,78373;-100,445882;
dónde ponga mis pies;39,78373;-100,445882;
Donde pueda Correr;39,78373;-100,445882;
Donde sea, pero con Carlit;39,78373;-100,445882;
donde todo es posible ;40,656478;-4,700217;
donde vaya J.Ramón Vera;39,78373;-100,445882;
Donde viven los monstruos;43,322422;-1,983889;
DONOSTI;43,241001;-2,398766;
Donosti (España);42,465518;-2,448212;
donostia;43,322422;-1,983889;
Donostia - San Sebastián;43,322422;-1,983889;
Donostia / San Sebastián;43,322422;-1,983889;
Donostia, Euskal Herria.;43,345839;13,141587;
Donostia---Euskal Herria---;43,322422;-1,983889;
Donostia-San Sebastian;43,322422;-1,983889;
Donostia-San Sebastián;39,78373;-100,445882;
Donostia-San Sebastián, País Vasco;43,322422;-1,983889;
Donostia-San Sebastián, Spain;43,322422;-1,983889;
Doña Mencía, España;37,554492;-4,357345;
Dortmund, Deutschland;51,514227;7,465279;
Dos Hermanas (Sevilla);37,281271;-5,922948;
Dos Hermanas, Andalucía;37,281271;-5,922948;
Dos Hermanas, Sevilla;37,281271;-5,922948;
Duran, Ecuador;-2,168855;-79,834065;
Durangaldea;39,78373;-100,445882;
Durango;24,833333;-104,833333;
Durango Dgo;23,992656;-104,544036;
Durango, Bizkaia;43,170707;-2,63349;
Durango, España;43,170707;-2,63349;
Durango-Bizkaia;43,170707;-2,63349;
Earth till now....;39,78373;-100,445882;
Écija (Sevilla);37,540601;-5,079589;
Ecuador;-1,339767;-79,366696;
Ecuador ;-1,339767;-79,366696;
Edificio La Galia, UMH;39,78373;-100,445882;
Edo. Miranda Venezuela ;39,78373;-100,445882;
Edo.mexico;29,692;-110,953333;
Educación infantil. ;39,78373;-100,445882;
Egipto;26,254049;29,267547;
EH ;31;112;
Eivissa;38,974449;1,417452;
Eivissa, España;38,974449;1,417452;
eje atlántico-tirando al mar  ;40,190835;-3,837837;
Ejea de los Caballeros, España;42,127282;-1,138433;
EL  ARENAL  HGO;20,225281;-98,880365;
El Bierzo;27,487655;-110,00279;
El calafate;-50,337858;-72,264107;
El Campello;38,427416;-0,398368;
El Campello (Alicante);38,427416;-0,398368;
El Campello (Alicante) 03560;38,462826;-0,385575;
el Coca, Ecuador ;38,613614;-1,115676;
El Coño de la Bernarda;39,78373;-100,445882;
El corazón de Alejandro Sanz;39,78373;-100,445882;
el ejido;36,775343;-2,816823;
El Ejido, España;39,78373;-100,445882;
El Entrego/Gijón;39,78373;-100,445882;
El Escorial;40,583641;-4,128143;
El Españistan más profundo.;39,78373;-100,445882;
El Herrumblar, España;39,401492;-1,623215;
El Hierro, Canarias;28,920915;-13,670495;
El Mejor País: Vzla;39,78373;-100,445882;
El Mundo;41,827831;-2,42148;
el mundo ;41,827831;-2,42148;
El mundo City ;45,792618;15,902649;
El mundo es grande ;-20,365713;-40,359549;
El mundo mundial.;39,78373;-100,445882;
El Mundo,The World;39,78373;-100,445882;
El Olimpo;-34,677345;-58,56066;
El País de Nunca Jamás.;39,78373;-100,445882;
El Palmar (Murcia), España;37,919002;-1,191391;
El Paraíso: Asturias;43,532929;-6,582672;
el planeta;40,828789;0,180842;
El Plantío (Madrid), España;40,321975;-3,640984;
El Prat de Llobregat,Catalunya;41,324633;2,095257;
El Puerto de Santa María;36,601468;-6,238149;
El Puerto de Santa María, Espa;39,78373;-100,445882;
El Puerto de Santa María,Cádiz;36,601468;-6,238149;
El Reino de mi mente (Jaén);39,78373;-100,445882;
El Salvador, C.A.;13,800038;-88,914068;
El Saucejo, Sevilla;37,069755;-5,096725;
El sitio de mi recreo;40,379754;-3,616848;
El sofá de Ferri;39,78373;-100,445882;
El sumidero;16,203333;-96,609167;
El Tártaro;39,78373;-100,445882;
El Tigre, Venezuela;9,020486;-63,238045;
EL UNIVERSO;20,443056;-86,866111;
El vacío;37,269753;-1,898082;
El Vaticano,Roma;43,183768;-2,265713;
El Vellón, Madrid;39,78373;-100,445882;
El Vendrell (Baix Penedés);39,78373;-100,445882;
El Vendrell, Cataluña;41,219968;1,534857;
El Viso de San Juan, España;40,143773;-3,920612;
El Yoyopo ;39,78373;-100,445882;
elche;38,265318;-0,698849;
Elche ;38,265318;-0,698849;
Elche (Alicante - España);38,265318;-0,698849;
Elche, Alicante;38,265318;-0,698849;
Elche, Comunidad Valenciana;38,265318;-0,698849;
Elche, España;39,78373;-100,445882;
elche@ciudadanos-cs.org;39,78373;-100,445882;
Elda;38,478967;-0,795676;
Elda - Alicante;38,478967;-0,795676;
Elda, Alicante;38,478967;-0,795676;
Elda, Comunidad Valenciana;38,478967;-0,795676;
Elda, España;38,478967;-0,795676;
Elizondo/Pamplona;39,78373;-100,445882;
Eljas / Madrid ;39,78373;-100,445882;
Elm street;36,480896;-91,187353;
ElWebo;39,78373;-100,445882;
Elx;38,265318;-0,698849;
Emergencias_Vs_Urgencias;39,78373;-100,445882;
Emisora de radio;43,319373;-2,01108;
en algun lugar;39,78373;-100,445882;
En algún lugar;39,78373;-100,445882;
En algún lugar de este mundo;39,78373;-100,445882;
En algún lugar de GALICIA;39,78373;-100,445882;
En algun lugar de La Mancha...;39,78373;-100,445882;
En algún lugar de México...;39,78373;-100,445882;
en algún lugar del mundo ...;39,78373;-100,445882;
En algún lugar del Universo;39,78373;-100,445882;
En algún lugar irreal ;39,78373;-100,445882;
en algún mapa de COD ;39,78373;-100,445882;
En alguna parte del Universo.;39,78373;-100,445882;
En Atenas con Pericles;39,78373;-100,445882;
En cinco comunidades autónomas;39,78373;-100,445882;
En clave 2;46,493699;-0,216606;
En cualquier lugar cerca de ti;39,78373;-100,445882;
En el aquí y ahora . . . ;39,78373;-100,445882;
En el armario.;4,605976;-74,066851;
En el bar;42,097975;19,095453;
En el baúl de la Piquer. ;39,78373;-100,445882;
En el castillo ambulante;50,94633;6,948227;
En el club de los imposibles.;39,78373;-100,445882;
En el Coachella con Jonan| ATM;39,78373;-100,445882;
En el lugar correcto. ;39,78373;-100,445882;
En el mismo lugar que ayer.;39,78373;-100,445882;
En el montón bueno.;39,78373;-100,445882;
en el mundo;41,827831;-2,42148;
En el mundo ;41,827831;-2,42148;
En el mundo de Loreeee....;39,78373;-100,445882;
en el mundo....;41,827831;-2,42148;
En el pais de D`NASH;39,78373;-100,445882;
En el Paraíso;-38,256218;-57,862964;
En el planeta Tierra ;19,540925;-96,946762;
En el poni con Gemma;39,78373;-100,445882;
en el primer mundo;39,78373;-100,445882;
En el sofá.;-8,50689;126,83414;
En este mundo;39,78373;-100,445882;
En hambre y beso.;39,78373;-100,445882;
En la C4...;42,932632;-73,654205;
en la Capi d Argentina;39,78373;-100,445882;
en la carretera;41,013966;-1,396924;
en la corteza sideral nagirona;39,78373;-100,445882;
En la Luna;20,174722;-97,490556;
En La Mente De un loco ;39,78373;-100,445882;
En la parra;38,90542;-0,48147;
En la Patria;-31,518551;-65,503948;
En la preciosa ciudad de Aria;39,78373;-100,445882;
En la sala común de Ravenclaw.;39,78373;-100,445882;
en la tierra;37,166533;-76,389946;
en la tormenta perfecta ;39,78373;-100,445882;
En la Xusohouse;39,78373;-100,445882;
En las barricadas;39,78373;-100,445882;
En Las Nubes ?;16,196614;-91,338951;
EN LOS GRITOS DE FANBOY/GIRLEO;39,78373;-100,445882;
En los Tuneles del Tiempo;39,78373;-100,445882;
en Madrid;40,416705;-3,703582;
En Madrid casi siempre;39,78373;-100,445882;
En medio de ninguna parte.;39,78373;-100,445882;
En medio mas o menos;39,78373;-100,445882;
En mi casa;-37,631873;-68,039282;
En mi casita de colores;39,78373;-100,445882;
En mi mundo.;39,78373;-100,445882;
En mí.;39,78373;-100,445882;
En mis ovarios.;39,78373;-100,445882;
En Movimiento;39,78373;-100,445882;
En otro planeta;39,78373;-100,445882;
En Plaza Loreto y Plaza Carso;39,78373;-100,445882;
En segundo plano;33,016959;-96,657225;
En tierra, mar y aire.;39,78373;-100,445882;
"En todas partes ;-)";39,78373;-100,445882;
En todas partes..;39,78373;-100,445882;
En todo el Mundo;-34,620626;-58,372167;
En todo el Mundo.;-34,620626;-58,372167;
En tu mente;39,432226;-0,413979;
En tus ojitos;39,78373;-100,445882;
En un centro;48,44741;1,399882;
En un lugar de la Mancha ;39,78373;-100,445882;
EN UN LUGAR DE LA MANCHA...;39,78373;-100,445882;
en un lugar del mundo;39,78373;-100,445882;
En un lugar llamado Mundo;39,78373;-100,445882;
En un lugar llamado mundo.;39,78373;-100,445882;
En un rincón de Madrid;39,78373;-100,445882;
En un universo paralelo ;39,78373;-100,445882;
en una lejana UCIN...;39,78373;-100,445882;
En una nube de algodon;39,78373;-100,445882;
en una sociedad que no avanza;39,78373;-100,445882;
Encinarejo, Córdoba (España);37,83213;-4,928068;
Encontrándome;39,78373;-100,445882;
Energía Swing!;39,78373;-100,445882;
Enfermería;40,370028;-4,334578;
England ;52,795479;-0,54024;
entre barcelona y coruña ;39,78373;-100,445882;
Entre Cupertino y Palo Alto ;39,78373;-100,445882;
Entre Elche y Perleta.;39,78373;-100,445882;
Entre la vigilia y el sueño.;39,78373;-100,445882;
Entre Lima y California;39,78373;-100,445882;
Entre Madrid y Altojardín;39,78373;-100,445882;
Entre Madrid y Cantabria;39,78373;-100,445882;
Entre Madrid y La Alberca  ;39,78373;-100,445882;
Entre Madrid y Toledo,Spain.;39,78373;-100,445882;
Entre novelas.;39,78373;-100,445882;
Entre pinto y valdemoro;37,357725;-5,681427;
Entre un café y otro;39,78373;-100,445882;
EnUnPaisMulticolor.;39,78373;-100,445882;
Equatorial Guinea;1,613172;10,517036;
Ermua, Bizkaia, Basque Country;43,186588;-2,502159;
Ermua, Euskal Herria ???????;39,78373;-100,445882;
Errenteria;43,312527;-1,898613;
Èrtia -Terra de nous principis;39,78373;-100,445882;
ES, PT, AR, DZ;39,78373;-100,445882;
Escunhau - VALLE DE ARAN;42,697526;0,824389;
Esmeraldas 816 y 9 de Octubre;-3,48125;-80,230304;
Esmeraldas, Ecuador;0,867496;-79,616237;
Espagne;40,002803;-4,003104;
Espanya;40,002803;-4,003104;
España;40,002803;-4,003104;
España ;40,002803;-4,003104;
ESPAÑA      SPAIN      SPANIEN;39,78373;-100,445882;
España - Galicia - Vigo;42,229337;-8,719438;
España - LATAM;39,78373;-100,445882;
España - Pontevedra;39,78373;-100,445882;
España - Rumanía;40,364067;0,386303;
España - Spain;40,002803;-4,003104;
España - Suiza - Inglaterra ;39,78373;-100,445882;
España - World;37,226634;-1,802691;
España (sede Madrid);40,447559;-3,709296;
España (Spain);40,002803;-4,003104;
España (y alrededores);43,004626;-3,517968;
España / Spain;40,002803;-4,003104;
España / Venezuela / El Mundo;37,203693;-7,323891;
España | Argentina;39,78373;-100,445882;
España -alicante;39,78373;-100,445882;
España Chile Colombia;39,78373;-100,445882;
España e internet.;39,78373;-100,445882;
España Leon;39,78373;-100,445882;
ESPAÑA- Región de Málaga ;39,78373;-100,445882;
ESPAÑA UNA GRANDE Y LIBRE ;39,78373;-100,445882;
España y alrededores;39,78373;-100,445882;
España y Chile;39,78373;-100,445882;
España y Latinoamérica;39,78373;-100,445882;
España y Portugal;40,828412;-6,823335;
España, este Gran País;39,78373;-100,445882;
ESPAÑA, este verde pais;39,78373;-100,445882;
España, Francia;-37,462347;-72,34373;
España, Madrid;40,61732;-4,035732;
España, Portugal y Andorra;39,78373;-100,445882;
España, Sevilla;-2,272905;-78,825488;
España, Spain;40,002803;-4,003104;
España, Tenerife;28,473386;-16,29788;
España, Valencia;39,095259;-0,69928;
España.;40,002803;-4,003104;
ESPAÑA. Madrid;40,61732;-4,035732;
España. Sevilla;-2,272905;-78,825488;
España:Spain;40,002803;-4,003104;
España•Madrid;39,78373;-100,445882;
España-Albacete;38,271917;-2,345331;
España-Hispania-Iberia;39,78373;-100,445882;
España-Madrid;40,61732;-4,035732;
EspaÑas;39,807814;-5,62341;
Españistán del Norte;39,78373;-100,445882;
españita nuestra patria;39,78373;-100,445882;
Español de Madrid. ;39,78373;-100,445882;
Esparragosa de lares ;38,97433;-5,270012;
Esparreguera, Catalunya;41,540653;1,869249;
Espartinas, España;37,3815;-6,125917;
ESP-BRA-COL-EEUU;39,78373;-100,445882;
Esperada Sur ;39,78373;-100,445882;
Esperaza y amor.;39,78373;-100,445882;
Espesura de Korcari, Ferelden;39,78373;-100,445882;
Espinardo (Murcia);38,010574;-1,156217;
Espinardo (murcia) ;38,010574;-1,156217;
Espinosa de Henares;39,78373;-100,445882;
Esplugues de Llobregat;41,37768;2,089972;
Esplugues de Llobregat (BCN);41,37768;2,089972;
Esplugues de Llobregat, BCN;41,37768;2,089972;
Esplugues de Llobregat, Catalu;39,78373;-100,445882;
Esquivias.;40,104068;-3,76748;
Estadio Vicente Calderón;40,401743;-3,721551;
Estadio Vicente Calderón ;40,401743;-3,721551;
Estadio Vicente Calderón 9¾;39,78373;-100,445882;
Estado de Mexico;19,483945;-99,689972;
Estado de México;18,019816;-90,880996;
Estado de México ;18,019816;-90,880996;
ESTADO DE MEXICO.;19,483945;-99,689972;
ESTADO NUEVA ESPARTA;39,78373;-100,445882;
Estado sucre;8,742667;-75,403925;
Estados Unidos;39,78373;-100,445882;
Estepa (Sevilla);37,292992;-4,878045;
Estepa, Ciudad del Mantecado;39,78373;-100,445882;
Estepona;36,426807;-5,146848;
Estepona (Málaga);36,426807;-5,146848;
Estepona. Málaga. España;36,426807;-5,146848;
estudios en el san jose ;40,963068;-5,666611;
Europa;51;10;
EUROPA  ;51;10;
Europe,Spain,Barcelona. ;39,78373;-100,445882;
Eurovillas, madrid;40,351936;-3,265058;
Euskadi;42,991182;-2,554302;
Euskal Herria;42,991182;-2,554302;
EUSKAL HERRIA ;42,991182;-2,554302;
Euskal Herria y entre tetas;39,78373;-100,445882;
Euskal Herria!! ;42,991182;-2,554302;
Euskalherria;42,831663;-1,637573;
euzkadi;43,485493;-8,224345;
everyday;18,820068;99,031006;
Everywhere;50,836573;6,862999;
exmuslim;39,78373;-100,445882;
Expat;39,78373;-100,445882;
Extremadura;39,174843;-6,152989;
Extremadura ;39,174843;-6,152989;
Extremadura (Spain);39,174843;-6,152989;
Extremadura, España;39,174843;-6,152989;
Extremadura.;39,174843;-6,152989;
Extremadura-Madrid;42,136325;-0,029403;
Extremeño buscando fortuna;39,78373;-100,445882;
Extremoduro.;39,78373;-100,445882;
ExtremoMareaLaFuga;39,78373;-100,445882;
Fabero;42,769231;-6,628895;
Fabero - Bierzo - Spain;42,566639;-6,695002;
Facultad de Medicina;-34,888195;-56,186344;
Fantasía;39,347223;-0,6269;
Far Far Away;39,78373;-100,445882;
Favara-València/ Planeta Terra;39,78373;-100,445882;
FCB?;-19,519744;-40,623965;
Fedeando en botlane;39,78373;-100,445882;
Fermoselle;41,317415;-6,394923;
Ferrol;43,484686;-8,233162;
Ferrol, España;43,484686;-8,233162;
Ferrol, Galicia;43,484686;-8,233162;
Ferrol, sin El;39,78373;-100,445882;
Fibrolandia;39,78373;-100,445882;
Fifelwæg.;39,78373;-100,445882;
Fifth Harmony ;38,1297;-87,934688;
FilmAffinity.;39,78373;-100,445882;
Filologia Clàssica UV ;39,78373;-100,445882;
Filosofeando con Rosi;39,78373;-100,445882;
Finland ;63,246778;25,920916;
Firenze / Madrid;39,78373;-100,445882;
Flipando con la peña;39,78373;-100,445882;
Florida;27,756767;-81,463983;
Florida, USA;27,756767;-81,463983;
Florida, USA / Galicia, España;39,78373;-100,445882;
Floweeeer power;39,78373;-100,445882;
FM;5,560057;150,198285;
Foios, España;39,538154;-0,35614;
Fondo de Bikini ;39,78373;-100,445882;
Fondo Norte del Calderón ;39,78373;-100,445882;
formosa - argentina;-24,595531;-60,428972;
Forxa(Porqueira,Ourense);42,018057;-7,847089;
Frak;55,722726;37,611932;
France;46,603354;1,888334;
Francia;46,603354;1,888334;
francia y espana;42,867111;-5,166811;
Frigiliana-Estepona;39,78373;-100,445882;
"from somewhere; here or there?";39,78373;-100,445882;
Fuencarral-El Pardo;40,556346;-3,77859;
Fuencarral-El Pardo, Madrid;40,556346;-3,77859;
Fuengirola;36,541358;-4,623757;
Fuengirola / VV.'. Fuengirola ;39,78373;-100,445882;
Fuenlabrada;40,282476;-3,792342;
Fuenlabrada / Madrid  ;40,282476;-3,792342;
Fuenlabrada, España;40,282476;-3,792342;
Fuenlabrada, Madrid;40,282476;-3,792342;
Fuenlabrada, Madrid, España;40,282476;-3,792342;
Fuenlabrada-Madrid-España;40,282476;-3,792342;
Fuentealamo (Albacete);38,824984;-1,551013;
fuera de órbita;39,78373;-100,445882;
Fuerteventura ;27,991314;-15,390936;
Fusagasuga - Cundinamarca;4,336924;-74,364485;
Fusagasugá, Colombia;39,78373;-100,445882;
Futbol;39,78373;-100,445882;
Gaditana viviendo en Madrid ;39,78373;-100,445882;
Gaia;41,916099;1,925529;
Galapagar;40,578368;-4,003976;
Galapagar, España;40,578368;-4,003976;
Galapagar, Madrid;40,578368;-4,003976;
Galdakao;43,233264;-2,845338;
Galdakao, España;43,233264;-2,845338;
Gáldar, España;28,144241;-15,654251;
Galdo, España;43,631116;-7,615624;
Galega da Diáspora ;39,78373;-100,445882;
Galicia;42,61946;-7,863112;
Galicia ;42,61946;-7,863112;
Galicia ( España );39,78373;-100,445882;
Galicia (España, UE);39,78373;-100,445882;
Galicia España ;42,61946;-7,863112;
Galicia Madrid Alicante ;39,78373;-100,445882;
Galicia- Valencia, Spain;39,006126;-0,16691;
Galicia, España;42,61946;-7,863112;
Galicia, Galiza ;43,032613;-8,809641;
Galicia, Mundo;39,78373;-100,445882;
Galicia, Spain;42,61946;-7,863112;
Galicia. España (Spain);40,423521;-3,709189;
GALICIA-CATALUÑA ESPAÑA-EUROPA;39,78373;-100,445882;
Galicia-España;42,61946;-7,863112;
galiciam ;39,78373;-100,445882;
Galicia-Spain;42,61946;-7,863112;
Galifey;39,78373;-100,445882;
Galiza;42,61946;-7,863112;
Galiza Ceive;39,78373;-100,445882;
Galiza. Ourense - A Coruña;39,78373;-100,445882;
Galiza/Canarias;39,78373;-100,445882;
Gallifrey & Gran Canaria;39,78373;-100,445882;
Galway, Ireland;53,274412;-9,049063;
Gamiz-Fika BIZKAIA;43,314147;-2,825238;
Gandia, España;39,78373;-100,445882;
Garai;43,193785;-2,611488;
Garru;-35,135175;147,325179;
Gasca;44,406693;8,673989;
Gavà;41,305093;2,006313;
Gavà - Barcelona  - Spain;39,78373;-100,445882;
Gavà, España;41,305093;2,006313;
GCLP / LPA;39,78373;-100,445882;
gdl;39,78373;-100,445882;
General Moscardó 24bis. Madrid;39,78373;-100,445882;
General Moscardó, 24;49,57007;20,462232;
Geria, Valladolid. ESPAÑA;41,578703;-4,875858;
Germany;51,08342;10,423447;
GESTION PATRIMONIOS;39,78373;-100,445882;
getafe;40,308181;-3,730268;
Getafe ;40,308181;-3,730268;
Getafe (MADRID);40,308181;-3,730268;
Getafe // Mejorada;39,78373;-100,445882;
Getafe -ADB;39,78373;-100,445882;
Getafe, Comunidad de Madrid;40,308181;-3,730268;
Getafe, España;40,308181;-3,730268;
Getafe, Madrid;40,308181;-3,730268;
Getafe, Madrid.;40,308181;-3,730268;
Getxo;43,347941;-3,008767;
Getxo, España;43,347941;-3,008767;
Getxo, País Vasco;43,347941;-3,008767;
Ghotam;39,78373;-100,445882;
gijon;43,545039;-5,662644;
Gijón;43,545039;-5,662644;
Gijón ;43,545039;-5,662644;
Gijón (Asturias);43,545039;-5,662644;
Gijón Asturias;43,545039;-5,662644;
Gijón, Asturias;43,545039;-5,662644;
Gijon, Asturias,  España Spain;39,78373;-100,445882;
Gijón, España;43,545039;-5,662644;
Gijón, Principado de Asturias;43,545039;-5,662644;
Gijón/Madrid (Escuela TAI);39,78373;-100,445882;
Gijón/Xixón;43,545039;-5,662644;
Gijón-Asturias;43,545039;-5,662644;
Ginebra;46,201756;6,146601;
Gipuzkoa;43,144502;-2,204164;
Girona;41,979301;2,819944;
Girona - Barcelona - Sabadell;39,78373;-100,445882;
Girona, Catalunya;41,979301;2,819944;
Global;43,728387;-79,349149;
Global citizen ;39,78373;-100,445882;
Gójar;37,102562;-3,602374;
Gondomar, España;42,110767;-8,762069;
gotham ;43,223321;-90,291513;
Govern de les Illes Balears;39,431707;3,005488;
Gozón, España;43,606217;-5,847369;
GRACIAS DIOS X TUS BENDICIONES;39,78373;-100,445882;
Grado Asturias España.;43,297496;-6,148327;
Gran Alacant;38,231782;-0,538871;
Gran Canaria;28,861598;-13,844597;
Gran Canaria ;28,861598;-13,844597;
Gran Canaria - Madrid - Paris;39,78373;-100,445882;
Gran Canaria. Islas Canarias;28,861598;-13,844597;
Gran Vía 32 ;-33,351473;-70,722175;
Grana;39,78373;-100,445882;
Granada;37,18302;-3,602192;
Granada ;37,18302;-3,602192;
GRANADA  ;37,18302;-3,602192;
Granada - Andalucía ;37,18302;-3,602192;
Granada - España;37,18302;-3,602192;
Granada - Melilla;35,290656;-2,944337;
Granada (España);37,18302;-3,602192;
Granada (Peligros) 101.2 FM;39,78373;-100,445882;
Granada (Spain);37,18302;-3,602192;
Granada , Andalucía;37,18302;-3,602192;
Granada , Spain;37,18302;-3,602192;
GRANADA / ANDALUCIA / SPAIN;37,18302;-3,602192;
